1245.0	0.0	-0.56947	[0.04026346304943069, -0.19690498151025515, -0.018695643337149324, 0.2957276247168795]
1294.8	1.0	1.00000	[0.036325363419225584, -0.0015215613101657866, -0.012781090842811732, -0.0027924871775455995]
1344.6	1.0	-0.59475	[0.03629493219302227, 0.19378133508876108, -0.012836940586362644, -0.2994804425381546]
1394.4	0.0	1.00000	[0.04017055889479749, -0.001155308718909287, -0.018826549437125736, -0.010873525651260707]
1444.2	0.0	-0.52659	[0.0401474527204193, -0.19600227296155004, -0.01904401995015095, 0.27581044765545515]
1494.0	0.0	-0.35714	[0.036227407261188296, -0.39084741436795134, -0.013527810997041846, 0.5624265588759643]
1543.8	1.0	1.00000	[0.02841045897382927, -0.19553826798088839, -0.0022792798195225613, 0.2655125901823396]
1593.6	1.0	1.00000	[0.024499693614211504, -0.00038385961348263997, 0.0030309719841242304, -0.027888369668408353]
1643.4	1.0	-0.60973	[0.02449201642194185, 0.19469449446621076, 0.0024732045907560635, -0.3196134522819695]
1693.2	0.0	1.00000	[0.028385906311266067, -0.00046259215388436137, -0.003919064454883327, -0.026151596236964836]
1743.0	0.0	-0.49944	[0.02837665446818838, -0.19552812222411892, -0.004442096379622624, 0.265292249852698]
1792.8	1.0	1.00000	[0.024466092023706004, -0.0003430524987876049, 0.0008637486174313362, -0.028788438204604916]
1842.6	1.0	-0.61158	[0.02445923097373025, 0.19476650135507784, 0.00028797985333923787, -0.3211987177506408]
1892.4	0.0	1.00000	[0.028354561000831807, -0.0003595497468315556, -0.006135994501673578, -0.028424987158768344]
1942.2	0.0	-0.48753	[0.028347370005895177, -0.1953929715786166, -0.006704494244848945, 0.2623156672238621]
1992.0	1.0	1.00000	[0.024439510574322844, -0.00017596312644824197, -0.0014581809003717024, -0.03247437073101073]
2041.8	1.0	-0.61307	[0.02443599131179388, 0.1949668686504359, -0.002107668314991917, -0.3256170122312621]
2091.6	0.0	1.00000	[0.028335328684802596, -0.0001250102151970356, -0.00862000855961716, -0.03359949794587669]
2141.4	0.0	-0.46319	[0.028332828480498656, -0.1951222933569712, -0.009291998518534694, 0.25635130881353907]
2191.2	1.0	1.00000	[0.024430382613359232, 0.00013108181074797387, -0.004164972342263912, -0.03924791846840503]
2241.0	1.0	-0.61438	[0.024433004249574192, 0.19531251013788406, -0.004949930711632013, -0.3332420199327817]
2290.8	0.0	1.00000	[0.028339254452331875, 0.00026136041518193265, -0.011614771110287646, -0.04212415335805575]
2340.6	0.0	-0.42454	[0.028344481660635513, -0.19469212878784925, -0.012457254177448761, 0.2468716898932905]
2390.4	1.0	1.00000	[0.024450639084878528, 0.0006055010618958856, -0.007519820379582951, -0.049714362998839856]
2440.2	0.0	-0.39800	[0.024462749106116444, -0.19440782024718667, -0.008514107639559749, 0.24058654198242124]
2490.0	1.0	1.00000	[0.020574592701172713, 0.0008347134773886988, -0.003702376799911324, -0.05476976121981303]
2539.8	0.0	-0.38040	[0.020591286970720487, -0.19423395590919426, -0.004797772024307584, 0.23674274112837285]
2589.6	1.0	1.00000	[0.016706607852536602, 0.0009562102305021025, -6.291720174012722e-05, -0.05744967789565353]
2639.4	1.0	-0.61224	[0.016725732057146645, 0.19607906351564988, -0.0012119107596531978, -0.3501524549013683]
2689.2	0.0	1.00000	[0.020647313327459643, 0.0009743688561325015, -0.008214959857680565, -0.05785192950493612]
2739.0	0.0	-0.36357	[0.020666800704582294, -0.19402883704291915, -0.009371998447779287, 0.2322278384398544]
2788.8	1.0	0.98889	[0.016786223963723913, 0.0012257665383609284, -0.004727441678982199, -0.06339653168743825]
2838.6	0.0	-0.34357	[0.01681073929449113, -0.19382808683251962, -0.005995372312730964, 0.22779111629755672]
2888.4	1.0	0.94353	[0.012934177557840739, 0.0013790278310346071, -0.0014395499867798298, -0.06677692214895647]
2938.2	0.0	-0.33190	[0.01296175811446143, -0.1937222548425635, -0.0027750884297589595, 0.2254514710796554]
2988.0	1.0	0.92147	[0.00908731301761016, 0.0014392474165977054, 0.0017339409918341485, -0.06810553003997138]
3037.8	0.0	-0.35714	[0.009116097965942113, -0.19370752022728746, 0.00037183039103472074, 0.2251239597830348]
3087.6	1.0	0.92202	[0.005241947561396364, 0.0014091148119179664, 0.0048743095866954165, -0.06744165441102506]
3137.4	1.0	-0.35714	[0.005270129857634723, 0.1964608449493316, 0.0035254764984749155, -0.3585827326201059]
3187.2	0.0	1.00000	[0.009199346756621356, 0.0012889534065534947, -0.0036461781539272034, -0.06479022670190515]
3237.0	0.0	-0.33860	[0.009225125824752427, -0.19378053192009487, -0.004941982687965306, 0.22674008225792003]
3286.8	1.0	0.93306	[0.00534951518635053, 0.001411696716697497, -0.00040718104280690597, -0.06749762228747591]
3336.6	0.0	-0.35714	[0.005377749120684479, -0.19370441437423339, -0.0017571334885564242, 0.22505680886348162]
3386.4	1.0	0.91836	[0.0015036608331998112, 0.0014426057432326833, 0.002744002688713208, -0.06817986640266838]
3436.2	0.0	-0.35714	[0.0015325129480644648, -0.19371857832618639, 0.0013804053606598407, 0.22536754337320886]
3486.0	1.0	0.92608	[-0.002341858618459263, 0.0013836170842243256, 0.005887756228124018, -0.06687963186710721]
3535.8	0.0	-0.33565	[-0.0023141862767747765, -0.19382225039519335, 0.004550163590781873, 0.2276550844895816]
3585.6	1.0	0.95584	[-0.006190631284678644, 0.001234380294104609, 0.009103265280573505, -0.063589089232308]
3635.4	0.0	-0.35714	[-0.006165943678796551, -0.1940168980510933, 0.007831483495927345, 0.23195201612430077]
3685.2	1.0	1.00000	[-0.010046281639818418, 0.0009922787649928322, 0.01247052381841336, -0.05825034628687287]
3735.0	0.0	-0.37356	[-0.01002643606451856, -0.19430623599317284, 0.011305516892675904, 0.23834088638654854]
3784.8	1.0	1.00000	[-0.013912560784382017, 0.0006523946997451235, 0.016072334620406876, -0.05075461975459028]
3834.6	1.0	-0.59514	[-0.013899512890387114, 0.1955402418573542, 0.01505724222531507, -0.338323570798425]
3884.4	0.0	1.00000	[-0.00998870805324003, 0.00020730197511173443, 0.00829077080934657, -0.0409307128996243]
3934.2	0.0	-0.44427	[-0.009984562013737795, -0.19503255008952472, 0.007472156551354084, 0.2543564588150218]
3984.0	1.0	1.00000	[-0.01388521301552829, -1.8081596355912222e-05, 0.01255928572765452, -0.03596028417888786]
4033.8	1.0	-0.59820	[-0.013885574647455408, 0.1949215360676001, 0.011840080044076762, -0.3246543163479294]
4083.6	0.0	1.00000	[-0.009987143926103406, -0.0003669827721717034, 0.005346993717118174, -0.028261168402861414]
4133.4	1.0	-0.60727	[-0.00999448358154684, 0.19467788233526465, 0.004781770349060946, -0.3192522751123621]
4183.2	0.0	1.00000	[-0.006100925934841548, -0.0005118433804394695, -0.0016032751531862956, -0.02506519871507562]
4233.0	0.0	-0.50615	[-0.006111162802450338, -0.1956107656150181, -0.002104579127487808, 0.2671114458187257]
4282.8	1.0	1.00000	[-0.0100233781147507, -0.0004588414831989962, 0.0032376497888867064, -0.026234537902981248]
4332.6	1.0	-0.60949	[-0.01003255494441468, 0.19461652997586307, 0.0027129590308270814, -0.3178941940778886]
4382.4	0.0	1.00000	[-0.006140224344897418, -0.0005439562770117867, -0.0036449248507306907, -0.024356933028630123]
4432.2	0.0	-0.50717	[-0.006151103470437653, -0.19561344688496668, -0.004132063511303293, 0.2671737536586938]
4482.0	1.0	1.00000	[-0.010063372408136987, -0.000432768102115233, 0.001211411561870583, -0.026809588355788116]
4531.8	1.0	-0.61131	[-0.010072027770179291, 0.19467178961907647, 0.0006752197947548206, -0.31911005528593894]
4581.6	0.0	1.00000	[-0.006178591977797762, -0.00045977164644281365, -0.0057069813109639584, -0.026214265506629364]
4631.4	0.0	-0.49714	[-0.006187787410726618, -0.1954994172029683, -0.006231266621096546, 0.26466259516584256]
4681.2	1.0	1.00000	[-0.010097775754785984, -0.00028908325245638467, -0.0009380147177796942, -0.029979201489068685]
4731.0	1.0	-0.61278	[-0.010103557419835112, 0.19484630707746275, -0.001537598747561068, -0.3229579344999752]
4780.8	0.0	1.00000	[-0.006206631278285857, -0.0002537154728335378, -0.007996757437560571, -0.030760300471175284]
4830.6	0.0	-0.47560	[-0.006211705587742528, -0.1952600813182342, -0.008611963446984077, 0.25938887399829524]
4880.4	1.0	1.00000	[-0.010116907214107212, -1.625286027570616e-05, -0.003424185967018172, -0.03599789438449763]
4930.2	1.0	-0.61404	[-0.010117232271312726, 0.19515463404176148, -0.004144143854708125, -0.3297592171550083]
4980.0	0.0	1.00000	[-0.006214139590477496, 9.192070282146303e-05, -0.01073932819780829, -0.03838603444368732]
5029.8	0.0	-0.44090	[-0.006212301176421067, -0.1948743948543038, -0.011507048886682036, 0.25088927269258604]
5079.6	1.0	-0.35714	[-0.010109789073507142, 0.0004099711168617237, -0.0064892634328303144, -0.045400880670743715]
5129.4	0.0	-0.35714	[-0.010101589651169907, -0.1946183293065331, -0.007397281046245189, 0.2452275803664663]
5179.2	1.0	1.00000	[-0.01399395623730057, 0.0006084902337005205, -0.002492729438915863, -0.049779417699432005]
5229.0	0.0	-0.35714	[-0.013981786432626559, -0.19447762907428479, -0.003488317792904503, 0.24211599041196702]
5278.8	1.0	1.00000	[-0.017871339014112253, 0.0006939760497139125, 0.0013540020153348375, -0.05166519943812936]
5328.6	0.0	-0.39690	[-0.017857459493117976, -0.194447363813045, 0.0003206980265722504, 0.24144461850932053]
5378.4	1.0	1.00000	[-0.021746406769378876, 0.0006700048987007268, 0.005149590396758661, -0.05113713428964234]
5428.2	0.0	-0.35714	[-0.02173300667140486, -0.19452540579333533, 0.004126847710965814, 0.24316607245719046]
5478.0	1.0	1.00000	[-0.025623514787271567, 0.0005373560514516929, 0.008990169160109623, -0.048212288963705274]
5527.8	1.0	-0.60404	[-0.025612767666242535, 0.19552924929367244, 0.008025923380835517, -0.338045234884464]
5577.6	0.0	1.00000	[-0.021702182680369088, 0.00029401449763283294, 0.0012650186831462372, -0.04284221862196458]
5627.4	0.0	-0.43375	[-0.021696302390416432, -0.1948460538068918, 0.0004081743107069456, 0.25023956502057443]
5677.2	1.0	1.00000	[-0.02559322346655427, 0.00027006615412364376, 0.005412965611118434, -0.04231458729625698]
5727.0	0.0	-0.35714	[-0.025587822143471797, -0.19492908545502566, 0.004566673865193295, 0.2520712547160195]
5776.8	1.0	1.00000	[-0.02948640385257231, 0.00012735933442273306, 0.009608098959513684, -0.03916776416867318]
5826.6	1.0	-0.60272	[-0.029483856665883854, 0.19511022218539467, 0.008824743676140221, -0.3288038209516132]
5876.4	0.0	1.00000	[-0.02558165222217596, -0.0001362388891970323, 0.0022486672571079575, -0.033351092074232036]
5926.2	0.0	-0.47394	[-0.025584376999959902, -0.19529036453443296, 0.0015816454156233168, 0.26004046391209823]
5976.0	1.0	1.00000	[-0.02949018429064856, -0.00019102775482926493, 0.0067824546938652815, -0.03214317165336539]
6025.8	1.0	-0.60577	[-0.029494004845745145, 0.19483300652198723, 0.006139591260797973, -0.3226784681259471]
6075.6	0.0	1.00000	[-0.0255973447153054, -0.0003758311346428733, -0.0003139781017209688, -0.0280657018694922]
6125.4	0.0	-0.49457	[-0.025604861337998257, -0.195493278282828, -0.0008752921391108128, 0.26451814486605885]
6175.2	1.0	1.00000	[-0.029514726903654816, -0.0003588447888215329, 0.004415070758210364, -0.028440729106313622]
6225.0	1.0	-0.60832	[-0.029521903799431246, 0.19469951395078525, 0.003846256176084092, -0.31972738895202457]
6274.8	0.0	1.00000	[-0.02562791352041554, -0.0004770028012444083, -0.0025482916029563995, -0.02583398282881605]
6324.6	0.0	-0.50211	[-0.025637453576440428, -0.1955623169117775, -0.0030649712595327205, 0.26604384128477365]
6374.4	1.0	1.00000	[-0.02954869991467598, -0.00039675558991383864, 0.002255905566162753, -0.027604225792460968]
6424.2	1.0	-0.61044	[-0.029556635026474255, 0.1946927717831522, 0.0017038210503135336, -0.3195745365544336]
6474.0	0.0	1.00000	[-0.02566277959081121, -0.00045340346090780304, -0.004687669680775138, -0.02635477542472575]
6523.8	0.0	-0.49776	[-0.025671847660029366, -0.19550781717837443, -0.005214765189269653, 0.26484546068819553]
6573.6	1.0	1.00000	[-0.029582004003596854, -0.0003118252025398338, 8.214402449425832e-05, -0.029477680214525848]
6623.4	1.0	-0.61214	[-0.02958824050764765, 0.19480894792475548, -0.0005074095797962586, -0.322134688574841]
6673.2	0.0	1.00000	[-0.02569206154915254, -0.00030577399436504393, -0.006950103351293079, -0.029611821782551173]
6723.0	0.0	-0.48165	[-0.025698177029039843, -0.19532737043633228, -0.007542339786944102, 0.26087019374054815]
6772.8	1.0	-0.35714	[-0.02960472443776649, -9.856850165379516e-05, -0.002324935912133139, -0.03418210660496851]
6822.6	1.0	-0.61353	[-0.029606695807799566, 0.19505664574475803, -0.0030085780442325096, -0.3275976673590142]
6872.4	0.0	1.00000	[-0.025705562892904404, -2.2344126859169533e-05, -0.009560531391412793, -0.03586502748544351]
6922.2	0.0	-0.45272	[-0.025706009775441588, -0.19500589966177287, -0.010277831941121664, 0.25378618583637025]
6972.0	1.0	1.00000	[-0.029606127768677045, 0.000261285290319907, -0.00520210822439426, -0.04212075100489082]
7021.8	1.0	-0.61482	[-0.029600902062870648, 0.19545744549194405, -0.006044523244492076, -0.33644044244745286]
7071.6	0.0	1.00000	[-0.025691753153031766, 0.00042203336730076146, -0.012773332093441133, -0.04566974765532489]
7121.4	0.0	-0.40861	[-0.025683312485685752, -0.19451444839217383, -0.013686727046547631, 0.24295586370468003]
7171.2	1.0	1.00000	[-0.02957360145352923, 0.0008003008692161473, -0.008827609772454031, -0.05401259201730341]
7221.0	1.0	-0.61627	[-0.029557595436144907, 0.19604770796683627, -0.0099078616128001, -0.34946757506490006]
7270.8	0.0	1.00000	[-0.025636641276808182, 0.0010680606573067741, -0.0168972131140981, -0.05992532287791558]
7320.6	0.0	-0.34547	[-0.025615280063662045, -0.19380759427995706, -0.018095719571656413, 0.2273788861980866]
7370.4	1.0	0.91143	[-0.029491431949261186, 0.0015682259700053602, -0.013548141847694681, -0.07095671409208537]
7420.2	0.0	-0.30407	[-0.029460067429861077, -0.19335689758134975, -0.014967276129536388, 0.21742110560002054]
7470.0	1.0	0.80358	[-0.03332720538148807, 0.0019757823877659397, -0.010618854017535977, -0.07994531112952968]
7519.8	0.0	-0.26968	[-0.03328768973373275, -0.19299234801432194, -0.01221776024012657, 0.20936851175514437]
7569.6	1.0	0.71572	[-0.03714753669401919, 0.002302150847112383, -0.008030390005023683, -0.08714330471030557]
7619.4	0.0	-0.35714	[-0.03710149367707694, -0.19270377714358408, -0.009773256099229794, 0.20299524650547052]
7669.2	1.0	0.64613	[-0.040955569219948626, 0.0025565704132679556, -0.005713351169120384, -0.09275457854883484]
7719.0	0.0	-0.22029	[-0.040904437811683264, -0.1924830268871668, -0.007568442740097081, 0.19812032639172278]
7768.8	0.0	-0.60678	[-0.0447540983494266, -0.3874959121873208, -0.003606036212262625, 0.48840617551186605]
7818.6	1.0	1.00000	[-0.05250401659317301, -0.19232327048493322, 0.006162087297974696, 0.19458894405264798]
7868.4	1.0	-0.35714	[-0.056350482002871675, 0.0027099953848727654, 0.010053866179027655, -0.09614375831626426]
7918.2	1.0	-0.60421	[-0.05629628209517422, 0.19768641781318025, 0.008130991012702371, -0.38563782402694435]
7968.0	0.0	1.00000	[-0.05234255373891061, 0.0024499855726742847, 0.0004182345321634834, -0.09040237134753859]
8017.8	0.0	-0.23430	[-0.052293554027457126, -0.19267795790923986, -0.0013898128947872884, 0.20241247922535133]
8067.6	1.0	0.65392	[-0.056147113185641924, 0.0024638421020975465, 0.002658436689719738, -0.09070854295224429]
8117.4	1.0	-0.61032	[-0.05609783634359997, 0.1975475880877381, 0.0008442658306748523, -0.3825515484307284]
8167.2	0.0	1.00000	[-0.05214688458184521, 0.0024136595847818187, -0.006806765137939716, -0.0896025458679292]
8217.0	0.0	-0.23263	[-0.052098611390149575, -0.19261006784285398, -0.008598816055298301, 0.2009250949152402]
8266.8	0.0	-0.60601	[-0.055950812747006654, -0.3876079892509128, -0.0045803141569934975, 0.490883142770734]
8316.6	1.0	1.00000	[-0.0637029725320249, -0.19242172694238838, 0.005237348698421184, 0.196760212799021]
8366.4	1.0	0.59713	[-0.06755140707087268, 0.0026249207545772923, 0.009172552954401603, -0.09426597270653986]
8416.2	1.0	-0.60499	[-0.06749890865578113, 0.19761421066521048, 0.007287233500270806, -0.3840409107308857]
8466.0	0.0	1.00000	[-0.06354662444247693, 0.002389560664532414, -0.0003935847143469078, -0.08906928338231956]
8515.8	1.0	-0.61247	[-0.06349883322918627, 0.19751715120622793, -0.002174970381993299, -0.3818763604276393]
8565.6	0.0	1.00000	[-0.05954849020506171, 0.0024261502352594666, -0.009812497590546084, -0.08987999191699769]
8615.4	0.0	-0.22910	[-0.059499967200356524, -0.19255378813814034, -0.011610097428886038, 0.19969100751084817]
8665.2	0.0	-0.60365	[-0.06335104296311933, -0.38750777745514414, -0.007616277278669074, 0.48868899072293853]
8715.0	1.0	-0.35714	[-0.07110119851222221, -0.1922792050378772, 0.002157502535789697, 0.1936154617516711]
8764.8	1.0	0.55628	[-0.07494678261297975, 0.0028118169922603242, 0.006029811770823118, -0.09838608495559092]
8814.6	1.0	-0.60771	[-0.07489054627313455, 0.1978468320640767, 0.0040620900717113, -0.3891605352568759]
8864.4	0.0	1.00000	[-0.07093360963185301, 0.0026674610003332433, -0.0037211206334262174, -0.09519964289016586]
8914.2	0.0	-0.21150	[-0.07088026041184635, -0.19240095966044296, -0.005625113491229535, 0.1963069553657537]
8964.0	1.0	0.57545	[-0.07472827960505521, 0.002800998794421583, -0.0016989743839144608, -0.09814512455281926]
9013.8	1.0	-0.61332	[-0.07467225962916678, 0.19794725856338694, -0.003661876874970846, -0.39136358996563636]
9063.6	0.0	1.00000	[-0.07071331445789904, 0.0028774677516715252, -0.011489148674283573, -0.09983745495923979]
9113.4	0.0	-0.18638	[-0.0706557651028656, -0.1920779555758057, -0.01348589777346837, 0.18919864418020388]
9163.2	0.0	-0.60209	[-0.07449732421438171, -0.38700439985900636, -0.009701924889864292, 0.4775969888701726]
9213.0	1.0	1.00000	[-0.08223741221156183, -0.19174682132688542, -0.0001499851124608393, 0.1818720841019667]
9262.8	1.0	0.41544	[-0.08607234863809954, 0.0033772757372977358, 0.003487456569578495, -0.11085815382514069]
9312.6	1.0	-0.60973	[-0.08600480312335358, 0.19844908034609923, 0.001270293493075681, -0.40243877118789884]
9362.4	0.0	1.00000	[-0.0820358215164316, 0.0033091350339558567, -0.006778481930682296, -0.10935562319815761]
9412.2	0.0	-0.15027	[-0.08196963881575248, -0.19171502922842992, -0.008965594394645449, 0.18118104409386565]
9462.0	0.0	-0.60567	[-0.08580393940032108, -0.38670754788423767, -0.005341973512768135, 0.47102221731770616]
9511.8	1.0	1.00000	[-0.09353809035800584, -0.19151055024990604, 0.004078470833585989, 0.17666036581901878]
9561.6	1.0	0.36097	[-0.09736830136300396, 0.0035527971441783324, 0.007611678149966365, -0.11473315467289014]
9611.4	1.0	-0.60650	[-0.0972972454201204, 0.19856486102293336, 0.005317015056508562, -0.405004964860228]
9661.2	0.0	1.00000	[-0.09332594819966174, 0.0033679121101081733, -0.0027830842406959986, -0.11065048517841142]
9711.0	0.0	-0.14757	[-0.09325858995745957, -0.19171404849627496, -0.004996093944264228, 0.18115309675743568]
9760.8	1.0	0.39906	[-0.09709287092738507, 0.003479036375049205, -0.001373032009115514, -0.11310172191180445]
9810.6	1.0	-0.35714	[-0.09702329019988408, 0.19862063480436354, -0.003635066447351603, -0.40621751492648545]
9860.4	0.0	1.00000	[-0.09305087750379681, 0.0035504187015099054, -0.011759416745881312, -0.11468283115266409]
9910.2	0.0	-0.12452	[-0.09297986912976662, -0.19140107921269825, -0.014053073368934594, 0.17426700812107626]
9960.0	0.0	-0.60152	[-0.09680789071402059, -0.38631911522394174, -0.010567733206513068, 0.46248372442504976]
10009.8	1.0	1.00000	[-0.10453427301849942, -0.19104941928662517, -0.001318058718012072, 0.16648867998048095]
10059.6	1.0	0.23347	[-0.10835526140423192, 0.0040913743525042845, 0.002011714881597547, -0.12660976536867313]
10109.4	1.0	-0.61081	[-0.10827343391718183, 0.19918444840456445, -0.0005204804257759156, -0.4186573405149225]
10159.2	0.0	1.00000	[-0.10428974494909055, 0.004069876500612718, -0.008893627236074366, -0.12613854353964787]
10209.0	0.0	-0.07887	[-0.10420834741907829, -0.1909235433619236, -0.011416398106867323, 0.16372532690399855]
10258.8	0.0	-0.35714	[-0.10802681828631676, -0.3858802203568916, -0.008141891568787352, 0.4527849373349531]
10308.6	1.0	1.00000	[-0.11574442269345459, -0.19064408310596945, 0.0009138071779117105, 0.15754674844134786]
10358.4	1.0	0.13245	[-0.11955730435557398, 0.004464772995709881, 0.004064742146738668, -0.13484775424496886]
10408.2	1.0	-0.60933	[-0.11946800889565978, 0.19952826679848096, 0.0013677870618392903, -0.4262455469039463]
10458.0	0.0	1.00000	[-0.11547744355969017, 0.0043869686939077, -0.007157123876239635, -0.1331317442850709]
10507.8	0.0	-0.05086	[-0.11538970418581201, -0.1906317352161749, -0.009819758761941053, 0.15728464286641547]
10557.6	0.0	-0.60491	[-0.11920233889013551, -0.3856117271018964, -0.006674065904612744, 0.4468535670314105]
10607.4	1.0	1.00000	[-0.12691457343217344, -0.19039599925232836, 0.0022630054360154653, 0.15207433606719634]
10657.2	1.0	0.07064	[-0.13072249341722, 0.004693475223335908, 0.005304492157359392, -0.13989380329807977]
10707.0	1.0	-0.60840	[-0.1306286239127533, 0.199739053401492, 0.0025066160913977966, -0.43089854110296444]
10756.8	0.0	1.00000	[-0.12663384284472345, 0.004581697571519827, -0.0061113547306614925, -0.13742648264680635]
10806.6	0.0	-0.03361	[-0.12654220889329307, -0.19045218967592997, -0.008859884383597619, 0.15332215794456355]
10856.4	1.0	0.06663	[-0.13035125268681166, 0.004795493989833977, -0.005793441224706348, -0.14214264471090737]
10906.2	1.0	-0.35714	[-0.13025534280701498, 0.19999993618028292, -0.008636294118924494, -0.4366476563265672]
10956.0	0.0	1.00000	[-0.12625534408340933, 0.0050012936484358506, -0.01736924724545584, -0.14669963943364417]
11005.8	0.0	0.03295	[-0.1261553182104406, -0.18986767062268675, -0.020303240034128724, 0.140453413531471]
11055.6	0.0	-0.59537	[-0.12995267162289434, -0.38469303878788963, -0.017494171763499305, 0.42666249195982003]
11105.4	0.0	-0.59965	[-0.13764653239865213, -0.5795628925961593, -0.008960921924302903, 0.7137795202964459]
11155.2	0.0	-0.60614	[-0.14923779025057532, -0.7745596463037525, 0.005314668481626015, 1.0036284317434445]
11205.0	1.0	1.00000	[-0.16472898317665036, -0.5795090941779482, 0.025387237116494904, 0.7126192407276019]
11254.8	1.0	1.00000	[-0.1763191650602093, -0.3847476830227655, 0.03963962193104694, 0.4280343094422375]
11304.6	1.0	1.00000	[-0.18401411872066462, -0.1902088981699369, 0.04820030811989169, 0.14810635827211144]
11354.4	1.0	0.09468	[-0.18781829668406336, 0.004190869896352117, 0.05116243528533392, -0.12898922299308874]
11404.2	1.0	-0.55741	[-0.18773447928613632, 0.1985439945659512, 0.04858265082547215, -0.4051022452964322]
11454.0	1.0	-0.57427	[-0.1837635993948173, 0.39294452343231157, 0.0404806059195435, -0.6820812961416134]
11503.8	1.0	-0.58250	[-0.17590470892617105, 0.5874816132562386, 0.026838979996711233, -0.9617498275708989]
11553.6	0.0	1.00000	[-0.16415507666104628, 0.3920094535656594, 0.007603983445293255, -0.6607574723270306]
11603.4	0.0	1.00000	[-0.1563148875897331, 0.19678251914232947, -0.005611166001247357, -0.36568998716055534]
11653.2	0.0	1.00000	[-0.1523792372068865, 0.0017407558260965628, -0.012924965744458464, -0.07478162201607963]
11703.0	0.0	-0.28892	[-0.15234442209036458, -0.19319354097836716, -0.014420598184780056, 0.21379556587689896]
11752.8	0.0	-0.60146	[-0.15620829290993193, -0.3881063858207429, -0.010144686867242077, 0.5018949251129711]
11802.6	0.0	-0.60516	[-0.16397042062634679, -0.5830838822308784, -0.00010678836498265523, 0.791363633542064]
11852.4	0.0	-0.61246	[-0.17563209827096435, -0.7782043670319132, 0.015720484305858623, 1.0840129632955413]
11902.2	1.0	1.00000	[-0.19119618561160262, -0.583293336104972, 0.03740074357176945, 0.796304174983927]
11952.0	1.0	1.00000	[-0.20286205233370205, -0.38870404161535077, 0.053326827071447994, 0.5156176106310713]
12001.8	1.0	1.00000	[-0.21063613316600907, -0.19437199901266913, 0.06363917928406942, 0.24020457984921056]
12051.6	1.0	0.96172	[-0.21452357314626244, -0.00021414326942342798, 0.06844327088105363, -0.031745364034794776]
12101.4	1.0	-0.47064	[-0.21452785601165092, 0.19386294171064403, 0.06780836360035773, -0.3020727799053913]
12151.2	0.0	1.00000	[-0.21065059717743803, -0.002156623397817331, 0.061766908002249904, 0.011201242187919569]
12201.0	0.0	-0.53638	[-0.21069372964539437, -0.19810751197803414, 0.0619909328460083, 0.3227149929354]
12250.8	1.0	1.00000	[-0.21465587988495505, -0.003920563758732287, 0.0684452327047163, 0.05020773218523367]
