run_id	STDP-RL:AMPA:RLlenhebb	STDP-RL:AMPA:RLlenanti	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	STDP-RL:AMPA:RLwindhebb	STDP-RL:AMPA:RLwindanti	sim:targetedRL	sim:targetedRLOppFctr	sim:targetedNonEM	critic:posRewardBias	critic:angv_bias
1522	100	100	0.02	-0.02	2	2	3	1.0	0	2.8	0.7
1523	100	100	0.02	-0.02	2	2	3	1.0	0	2.8	1.0
1524	100	100	0.02	-0.02	2	2	3	1.0	1	1.5	0.4
1525	100	100	0.02	-0.02	2	2	3	1.0	1	1.5	0.5
1526	100	100	0.02	-0.02	2	2	3	1.0	1	1.5	0.7
1527	100	100	0.02	-0.02	2	2	3	1.0	1	1.5	1.0
1528	100	100	0.02	-0.02	2	2	3	1.0	1	2.5	0.4
1529	100	100	0.02	-0.02	2	2	3	1.0	1	2.5	0.5
1530	100	100	0.02	-0.02	2	2	3	1.0	1	2.5	0.7
1531	100	100	0.02	-0.02	2	2	3	1.0	1	2.5	1.0
1532	100	100	0.02	-0.02	2	2	3	1.0	1	2.8	0.4
1533	100	100	0.02	-0.02	2	2	3	1.0	1	2.8	0.5
1534	100	100	0.02	-0.02	2	2	3	1.0	1	2.8	0.7
1535	100	100	0.02	-0.02	2	2	3	1.0	1	2.8	1.0
1536	100	100	0.02	-0.02	3	3	1	1.0	0	1.5	0.4
1537	100	100	0.02	-0.02	3	3	1	1.0	0	1.5	0.5
1538	100	100	0.02	-0.02	3	3	1	1.0	0	1.5	0.7
1539	100	100	0.02	-0.02	3	3	1	1.0	0	1.5	1.0
1540	100	100	0.02	-0.02	3	3	1	1.0	0	2.5	0.4
1541	100	100	0.02	-0.02	3	3	1	1.0	0	2.5	0.5
1542	100	100	0.02	-0.02	3	3	1	1.0	0	2.5	0.7
1543	100	100	0.02	-0.02	3	3	1	1.0	0	2.5	1.0
1544	100	100	0.02	-0.02	3	3	1	1.0	0	2.8	0.4
1545	100	100	0.02	-0.02	3	3	1	1.0	0	2.8	0.5
1546	100	100	0.02	-0.02	3	3	1	1.0	0	2.8	0.7
1547	100	100	0.02	-0.02	3	3	1	1.0	0	2.8	1.0
1548	100	100	0.02	-0.02	3	3	1	1.0	1	1.5	0.4
1549	100	100	0.02	-0.02	3	3	1	1.0	1	1.5	0.5
1550	100	100	0.02	-0.02	3	3	1	1.0	1	1.5	0.7
1551	100	100	0.02	-0.02	3	3	1	1.0	1	1.5	1.0
1552	100	100	0.02	-0.02	3	3	1	1.0	1	2.5	0.4
1553	100	100	0.02	-0.02	3	3	1	1.0	1	2.5	0.5
1554	100	100	0.02	-0.02	3	3	1	1.0	1	2.5	0.7
1555	100	100	0.02	-0.02	3	3	1	1.0	1	2.5	1.0
1556	100	100	0.02	-0.02	3	3	1	1.0	1	2.8	0.4
1557	100	100	0.02	-0.02	3	3	1	1.0	1	2.8	0.5
1558	100	100	0.02	-0.02	3	3	1	1.0	1	2.8	0.7
1559	100	100	0.02	-0.02	3	3	1	1.0	1	2.8	1.0
1560	100	100	0.02	-0.02	3	3	2	1.0	0	1.5	0.4
1561	100	100	0.02	-0.02	3	3	2	1.0	0	1.5	0.5
1562	100	100	0.02	-0.02	3	3	2	1.0	0	1.5	0.7
1563	100	100	0.02	-0.02	3	3	2	1.0	0	1.5	1.0
1564	100	100	0.02	-0.02	3	3	2	1.0	0	2.5	0.4
1565	100	100	0.02	-0.02	3	3	2	1.0	0	2.5	0.5
1566	100	100	0.02	-0.02	3	3	2	1.0	0	2.5	0.7
1567	100	100	0.02	-0.02	3	3	2	1.0	0	2.5	1.0
1568	100	100	0.02	-0.02	3	3	2	1.0	0	2.8	0.4
1569	100	100	0.02	-0.02	3	3	2	1.0	0	2.8	0.5
1570	100	100	0.02	-0.02	3	3	2	1.0	0	2.8	0.7
1571	100	100	0.02	-0.02	3	3	2	1.0	0	2.8	1.0
1572	100	100	0.02	-0.02	3	3	2	1.0	1	1.5	0.4
1573	100	100	0.02	-0.02	3	3	2	1.0	1	1.5	0.5
1574	100	100	0.02	-0.02	3	3	2	1.0	1	1.5	0.7
1575	100	100	0.02	-0.02	3	3	2	1.0	1	1.5	1.0
1576	100	100	0.02	-0.02	3	3	2	1.0	1	2.5	0.4
1577	100	100	0.02	-0.02	3	3	2	1.0	1	2.5	0.5
1578	100	100	0.02	-0.02	3	3	2	1.0	1	2.5	0.7
1579	100	100	0.02	-0.02	3	3	2	1.0	1	2.5	1.0
1580	100	100	0.02	-0.02	3	3	2	1.0	1	2.8	0.4
1581	100	100	0.02	-0.02	3	3	2	1.0	1	2.8	0.5
1582	100	100	0.02	-0.02	3	3	2	1.0	1	2.8	0.7
1583	100	100	0.02	-0.02	3	3	2	1.0	1	2.8	1.0
1584	100	100	0.02	-0.02	3	3	3	0.8	0	1.5	0.4
1585	100	100	0.02	-0.02	3	3	3	0.8	0	1.5	0.5
1586	100	100	0.02	-0.02	3	3	3	0.8	0	1.5	0.7
1587	100	100	0.02	-0.02	3	3	3	0.8	0	1.5	1.0
1588	100	100	0.02	-0.02	3	3	3	0.8	0	2.5	0.4
1589	100	100	0.02	-0.02	3	3	3	0.8	0	2.5	0.5
1590	100	100	0.02	-0.02	3	3	3	0.8	0	2.5	0.7
1591	100	100	0.02	-0.02	3	3	3	0.8	0	2.5	1.0
1592	100	100	0.02	-0.02	3	3	3	0.8	0	2.8	0.4
1593	100	100	0.02	-0.02	3	3	3	0.8	0	2.8	0.5
1594	100	100	0.02	-0.02	3	3	3	0.8	0	2.8	0.7
1595	100	100	0.02	-0.02	3	3	3	0.8	0	2.8	1.0
1596	100	100	0.02	-0.02	3	3	3	0.8	1	1.5	0.4
1597	100	100	0.02	-0.02	3	3	3	0.8	1	1.5	0.5
1598	100	100	0.02	-0.02	3	3	3	0.8	1	1.5	0.7
1599	100	100	0.02	-0.02	3	3	3	0.8	1	1.5	1.0
1600	100	100	0.02	-0.02	3	3	3	0.8	1	2.5	0.4
1601	100	100	0.02	-0.02	3	3	3	0.8	1	2.5	0.5
1602	100	100	0.02	-0.02	3	3	3	0.8	1	2.5	0.7
1603	100	100	0.02	-0.02	3	3	3	0.8	1	2.5	1.0
1604	100	100	0.02	-0.02	3	3	3	0.8	1	2.8	0.4
1605	100	100	0.02	-0.02	3	3	3	0.8	1	2.8	0.5
1606	100	100	0.02	-0.02	3	3	3	0.8	1	2.8	0.7
1607	100	100	0.02	-0.02	3	3	3	0.8	1	2.8	1.0
1608	100	100	0.02	-0.02	3	3	3	1.0	0	1.5	0.4
1609	100	100	0.02	-0.02	3	3	3	1.0	0	1.5	0.5
1610	100	100	0.02	-0.02	3	3	3	1.0	0	1.5	0.7
1611	100	100	0.02	-0.02	3	3	3	1.0	0	1.5	1.0
1612	100	100	0.02	-0.02	3	3	3	1.0	0	2.5	0.4
1613	100	100	0.02	-0.02	3	3	3	1.0	0	2.5	0.5
1614	100	100	0.02	-0.02	3	3	3	1.0	0	2.5	0.7
1615	100	100	0.02	-0.02	3	3	3	1.0	0	2.5	1.0
1616	100	100	0.02	-0.02	3	3	3	1.0	0	2.8	0.4
1617	100	100	0.02	-0.02	3	3	3	1.0	0	2.8	0.5
1618	100	100	0.02	-0.02	3	3	3	1.0	0	2.8	0.7
1619	100	100	0.02	-0.02	3	3	3	1.0	0	2.8	1.0
1620	100	100	0.02	-0.02	3	3	3	1.0	1	1.5	0.4
1621	100	100	0.02	-0.02	3	3	3	1.0	1	1.5	0.5
1622	100	100	0.02	-0.02	3	3	3	1.0	1	1.5	0.7
1623	100	100	0.02	-0.02	3	3	3	1.0	1	1.5	1.0
1624	100	100	0.02	-0.02	3	3	3	1.0	1	2.5	0.4
1625	100	100	0.02	-0.02	3	3	3	1.0	1	2.5	0.5
1626	100	100	0.02	-0.02	3	3	3	1.0	1	2.5	0.7
1627	100	100	0.02	-0.02	3	3	3	1.0	1	2.5	1.0
1628	100	100	0.02	-0.02	3	3	3	1.0	1	2.8	0.4
1629	100	100	0.02	-0.02	3	3	3	1.0	1	2.8	0.5
1630	100	100	0.02	-0.02	3	3	3	1.0	1	2.8	0.7
1631	100	100	0.02	-0.02	3	3	3	1.0	1	2.8	1.0
1632	100	100	0.02	-0.02	5	5	1	1.0	0	1.5	0.4
1633	100	100	0.02	-0.02	5	5	1	1.0	0	1.5	0.5
1634	100	100	0.02	-0.02	5	5	1	1.0	0	1.5	0.7
1635	100	100	0.02	-0.02	5	5	1	1.0	0	1.5	1.0
1636	100	100	0.02	-0.02	5	5	1	1.0	0	2.5	0.4
1637	100	100	0.02	-0.02	5	5	1	1.0	0	2.5	0.5
1638	100	100	0.02	-0.02	5	5	1	1.0	0	2.5	0.7
1639	100	100	0.02	-0.02	5	5	1	1.0	0	2.5	1.0
1640	100	100	0.02	-0.02	5	5	1	1.0	0	2.8	0.4
1641	100	100	0.02	-0.02	5	5	1	1.0	0	2.8	0.5
1642	100	100	0.02	-0.02	5	5	1	1.0	0	2.8	0.7
1643	100	100	0.02	-0.02	5	5	1	1.0	0	2.8	1.0
1644	100	100	0.02	-0.02	5	5	1	1.0	1	1.5	0.4
1645	100	100	0.02	-0.02	5	5	1	1.0	1	1.5	0.5
1646	100	100	0.02	-0.02	5	5	1	1.0	1	1.5	0.7
1647	100	100	0.02	-0.02	5	5	1	1.0	1	1.5	1.0
1648	100	100	0.02	-0.02	5	5	1	1.0	1	2.5	0.4
1649	100	100	0.02	-0.02	5	5	1	1.0	1	2.5	0.5
1650	100	100	0.02	-0.02	5	5	1	1.0	1	2.5	0.7
1651	100	100	0.02	-0.02	5	5	1	1.0	1	2.5	1.0
1652	100	100	0.02	-0.02	5	5	1	1.0	1	2.8	0.4
1653	100	100	0.02	-0.02	5	5	1	1.0	1	2.8	0.5
1654	100	100	0.02	-0.02	5	5	1	1.0	1	2.8	0.7
1655	100	100	0.02	-0.02	5	5	1	1.0	1	2.8	1.0
1656	100	100	0.02	-0.02	5	5	2	1.0	0	1.5	0.4
1657	100	100	0.02	-0.02	5	5	2	1.0	0	1.5	0.5
1658	100	100	0.02	-0.02	5	5	2	1.0	0	1.5	0.7
1659	100	100	0.02	-0.02	5	5	2	1.0	0	1.5	1.0
1660	100	100	0.02	-0.02	5	5	2	1.0	0	2.5	0.4
1661	100	100	0.02	-0.02	5	5	2	1.0	0	2.5	0.5
1662	100	100	0.02	-0.02	5	5	2	1.0	0	2.5	0.7
1663	100	100	0.02	-0.02	5	5	2	1.0	0	2.5	1.0
1664	100	100	0.02	-0.02	5	5	2	1.0	0	2.8	0.4
1665	100	100	0.02	-0.02	5	5	2	1.0	0	2.8	0.5
1666	100	100	0.02	-0.02	5	5	2	1.0	0	2.8	0.7
1667	100	100	0.02	-0.02	5	5	2	1.0	0	2.8	1.0
1668	100	100	0.02	-0.02	5	5	2	1.0	1	1.5	0.4
1669	100	100	0.02	-0.02	5	5	2	1.0	1	1.5	0.5
1670	100	100	0.02	-0.02	5	5	2	1.0	1	1.5	0.7
1671	100	100	0.02	-0.02	5	5	2	1.0	1	1.5	1.0
1672	100	100	0.02	-0.02	5	5	2	1.0	1	2.5	0.4
1673	100	100	0.02	-0.02	5	5	2	1.0	1	2.5	0.5
1674	100	100	0.02	-0.02	5	5	2	1.0	1	2.5	0.7
1675	100	100	0.02	-0.02	5	5	2	1.0	1	2.5	1.0
1676	100	100	0.02	-0.02	5	5	2	1.0	1	2.8	0.4
1677	100	100	0.02	-0.02	5	5	2	1.0	1	2.8	0.5
1678	100	100	0.02	-0.02	5	5	2	1.0	1	2.8	0.7
1679	100	100	0.02	-0.02	5	5	2	1.0	1	2.8	1.0
1680	100	100	0.02	-0.02	5	5	3	0.8	0	1.5	0.4
1681	100	100	0.02	-0.02	5	5	3	0.8	0	1.5	0.5
1682	100	100	0.02	-0.02	5	5	3	0.8	0	1.5	0.7
1683	100	100	0.02	-0.02	5	5	3	0.8	0	1.5	1.0
1684	100	100	0.02	-0.02	5	5	3	0.8	0	2.5	0.4
1685	100	100	0.02	-0.02	5	5	3	0.8	0	2.5	0.5
1686	100	100	0.02	-0.02	5	5	3	0.8	0	2.5	0.7
1687	100	100	0.02	-0.02	5	5	3	0.8	0	2.5	1.0
1688	100	100	0.02	-0.02	5	5	3	0.8	0	2.8	0.4
1689	100	100	0.02	-0.02	5	5	3	0.8	0	2.8	0.5
1690	100	100	0.02	-0.02	5	5	3	0.8	0	2.8	0.7
1691	100	100	0.02	-0.02	5	5	3	0.8	0	2.8	1.0
1692	100	100	0.02	-0.02	5	5	3	0.8	1	1.5	0.4
1693	100	100	0.02	-0.02	5	5	3	0.8	1	1.5	0.5
1694	100	100	0.02	-0.02	5	5	3	0.8	1	1.5	0.7
1695	100	100	0.02	-0.02	5	5	3	0.8	1	1.5	1.0
1696	100	100	0.02	-0.02	5	5	3	0.8	1	2.5	0.4
1697	100	100	0.02	-0.02	5	5	3	0.8	1	2.5	0.5
1698	100	100	0.02	-0.02	5	5	3	0.8	1	2.5	0.7
1699	100	100	0.02	-0.02	5	5	3	0.8	1	2.5	1.0
1700	100	100	0.02	-0.02	5	5	3	0.8	1	2.8	0.4
1701	100	100	0.02	-0.02	5	5	3	0.8	1	2.8	0.5
1702	100	100	0.02	-0.02	5	5	3	0.8	1	2.8	0.7
1703	100	100	0.02	-0.02	5	5	3	0.8	1	2.8	1.0
1704	100	100	0.02	-0.02	5	5	3	1.0	0	1.5	0.4
1705	100	100	0.02	-0.02	5	5	3	1.0	0	1.5	0.5
1706	100	100	0.02	-0.02	5	5	3	1.0	0	1.5	0.7
1707	100	100	0.02	-0.02	5	5	3	1.0	0	1.5	1.0
1708	100	100	0.02	-0.02	5	5	3	1.0	0	2.5	0.4
1709	100	100	0.02	-0.02	5	5	3	1.0	0	2.5	0.5
1710	100	100	0.02	-0.02	5	5	3	1.0	0	2.5	0.7
1711	100	100	0.02	-0.02	5	5	3	1.0	0	2.5	1.0
1712	100	100	0.02	-0.02	5	5	3	1.0	0	2.8	0.4
1713	100	100	0.02	-0.02	5	5	3	1.0	0	2.8	0.5
1714	100	100	0.02	-0.02	5	5	3	1.0	0	2.8	0.7
1715	100	100	0.02	-0.02	5	5	3	1.0	0	2.8	1.0
1716	100	100	0.02	-0.02	5	5	3	1.0	1	1.5	0.4
1717	100	100	0.02	-0.02	5	5	3	1.0	1	1.5	0.5
1718	100	100	0.02	-0.02	5	5	3	1.0	1	1.5	0.7
1719	100	100	0.02	-0.02	5	5	3	1.0	1	1.5	1.0
1720	100	100	0.02	-0.02	5	5	3	1.0	1	2.5	0.4
1721	100	100	0.02	-0.02	5	5	3	1.0	1	2.5	0.5
1722	100	100	0.02	-0.02	5	5	3	1.0	1	2.5	0.7
1723	100	100	0.02	-0.02	5	5	3	1.0	1	2.5	1.0
1724	100	100	0.02	-0.02	5	5	3	1.0	1	2.8	0.4
1725	100	100	0.02	-0.02	5	5	3	1.0	1	2.8	0.5
1726	100	100	0.02	-0.02	5	5	3	1.0	1	2.8	0.7
1727	100	100	0.02	-0.02	5	5	3	1.0	1	2.8	1.0
1728	100	100	0.02	-0.02	10	10	1	1.0	0	1.5	0.4
1729	100	100	0.02	-0.02	10	10	1	1.0	0	1.5	0.5
1730	100	100	0.02	-0.02	10	10	1	1.0	0	1.5	0.7
1731	100	100	0.02	-0.02	10	10	1	1.0	0	1.5	1.0
1732	100	100	0.02	-0.02	10	10	1	1.0	0	2.5	0.4
1733	100	100	0.02	-0.02	10	10	1	1.0	0	2.5	0.5
1734	100	100	0.02	-0.02	10	10	1	1.0	0	2.5	0.7
1735	100	100	0.02	-0.02	10	10	1	1.0	0	2.5	1.0
1736	100	100	0.02	-0.02	10	10	1	1.0	0	2.8	0.4
1737	100	100	0.02	-0.02	10	10	1	1.0	0	2.8	0.5
1738	100	100	0.02	-0.02	10	10	1	1.0	0	2.8	0.7
1739	100	100	0.02	-0.02	10	10	1	1.0	0	2.8	1.0
1740	100	100	0.02	-0.02	10	10	1	1.0	1	1.5	0.4
1741	100	100	0.02	-0.02	10	10	1	1.0	1	1.5	0.5
1742	100	100	0.02	-0.02	10	10	1	1.0	1	1.5	0.7
1743	100	100	0.02	-0.02	10	10	1	1.0	1	1.5	1.0
1744	100	100	0.02	-0.02	10	10	1	1.0	1	2.5	0.4
1745	100	100	0.02	-0.02	10	10	1	1.0	1	2.5	0.5
1746	100	100	0.02	-0.02	10	10	1	1.0	1	2.5	0.7
1747	100	100	0.02	-0.02	10	10	1	1.0	1	2.5	1.0
1748	100	100	0.02	-0.02	10	10	1	1.0	1	2.8	0.4
1749	100	100	0.02	-0.02	10	10	1	1.0	1	2.8	0.5
1750	100	100	0.02	-0.02	10	10	1	1.0	1	2.8	0.7
1751	100	100	0.02	-0.02	10	10	1	1.0	1	2.8	1.0
1752	100	100	0.02	-0.02	10	10	2	1.0	0	1.5	0.4
1753	100	100	0.02	-0.02	10	10	2	1.0	0	1.5	0.5
1754	100	100	0.02	-0.02	10	10	2	1.0	0	1.5	0.7
1755	100	100	0.02	-0.02	10	10	2	1.0	0	1.5	1.0
1756	100	100	0.02	-0.02	10	10	2	1.0	0	2.5	0.4
1757	100	100	0.02	-0.02	10	10	2	1.0	0	2.5	0.5
1758	100	100	0.02	-0.02	10	10	2	1.0	0	2.5	0.7
1759	100	100	0.02	-0.02	10	10	2	1.0	0	2.5	1.0
1760	100	100	0.02	-0.02	10	10	2	1.0	0	2.8	0.4
1761	100	100	0.02	-0.02	10	10	2	1.0	0	2.8	0.5
1762	100	100	0.02	-0.02	10	10	2	1.0	0	2.8	0.7
1763	100	100	0.02	-0.02	10	10	2	1.0	0	2.8	1.0
1764	100	100	0.02	-0.02	10	10	2	1.0	1	1.5	0.4
1765	100	100	0.02	-0.02	10	10	2	1.0	1	1.5	0.5
1766	100	100	0.02	-0.02	10	10	2	1.0	1	1.5	0.7
1767	100	100	0.02	-0.02	10	10	2	1.0	1	1.5	1.0
1768	100	100	0.02	-0.02	10	10	2	1.0	1	2.5	0.4
1769	100	100	0.02	-0.02	10	10	2	1.0	1	2.5	0.5
1770	100	100	0.02	-0.02	10	10	2	1.0	1	2.5	0.7
1771	100	100	0.02	-0.02	10	10	2	1.0	1	2.5	1.0
1772	100	100	0.02	-0.02	10	10	2	1.0	1	2.8	0.4
1773	100	100	0.02	-0.02	10	10	2	1.0	1	2.8	0.5
1774	100	100	0.02	-0.02	10	10	2	1.0	1	2.8	0.7
1775	100	100	0.02	-0.02	10	10	2	1.0	1	2.8	1.0
1776	100	100	0.02	-0.02	10	10	3	0.8	0	1.5	0.4
1777	100	100	0.02	-0.02	10	10	3	0.8	0	1.5	0.5
1778	100	100	0.02	-0.02	10	10	3	0.8	0	1.5	0.7
1779	100	100	0.02	-0.02	10	10	3	0.8	0	1.5	1.0
1780	100	100	0.02	-0.02	10	10	3	0.8	0	2.5	0.4
1781	100	100	0.02	-0.02	10	10	3	0.8	0	2.5	0.5
1782	100	100	0.02	-0.02	10	10	3	0.8	0	2.5	0.7
1783	100	100	0.02	-0.02	10	10	3	0.8	0	2.5	1.0
1784	100	100	0.02	-0.02	10	10	3	0.8	0	2.8	0.4
1785	100	100	0.02	-0.02	10	10	3	0.8	0	2.8	0.5
1786	100	100	0.02	-0.02	10	10	3	0.8	0	2.8	0.7
1787	100	100	0.02	-0.02	10	10	3	0.8	0	2.8	1.0
1788	100	100	0.02	-0.02	10	10	3	0.8	1	1.5	0.4
1789	100	100	0.02	-0.02	10	10	3	0.8	1	1.5	0.5
1790	100	100	0.02	-0.02	10	10	3	0.8	1	1.5	0.7
1791	100	100	0.02	-0.02	10	10	3	0.8	1	1.5	1.0
1792	100	100	0.02	-0.02	10	10	3	0.8	1	2.5	0.4
1793	100	100	0.02	-0.02	10	10	3	0.8	1	2.5	0.5
1794	100	100	0.02	-0.02	10	10	3	0.8	1	2.5	0.7
1795	100	100	0.02	-0.02	10	10	3	0.8	1	2.5	1.0
1796	100	100	0.02	-0.02	10	10	3	0.8	1	2.8	0.4
1797	100	100	0.02	-0.02	10	10	3	0.8	1	2.8	0.5
1798	100	100	0.02	-0.02	10	10	3	0.8	1	2.8	0.7
1799	100	100	0.02	-0.02	10	10	3	0.8	1	2.8	1.0
1800	100	100	0.02	-0.02	10	10	3	1.0	0	1.5	0.4
1801	100	100	0.02	-0.02	10	10	3	1.0	0	1.5	0.5
1802	100	100	0.02	-0.02	10	10	3	1.0	0	1.5	0.7
1803	100	100	0.02	-0.02	10	10	3	1.0	0	1.5	1.0
1804	100	100	0.02	-0.02	10	10	3	1.0	0	2.5	0.4
1805	100	100	0.02	-0.02	10	10	3	1.0	0	2.5	0.5
1806	100	100	0.02	-0.02	10	10	3	1.0	0	2.5	0.7
1807	100	100	0.02	-0.02	10	10	3	1.0	0	2.5	1.0
1808	100	100	0.02	-0.02	10	10	3	1.0	0	2.8	0.4
1809	100	100	0.02	-0.02	10	10	3	1.0	0	2.8	0.5
1810	100	100	0.02	-0.02	10	10	3	1.0	0	2.8	0.7
1811	100	100	0.02	-0.02	10	10	3	1.0	0	2.8	1.0
1812	100	100	0.02	-0.02	10	10	3	1.0	1	1.5	0.4
1813	100	100	0.02	-0.02	10	10	3	1.0	1	1.5	0.5
1814	100	100	0.02	-0.02	10	10	3	1.0	1	1.5	0.7
1815	100	100	0.02	-0.02	10	10	3	1.0	1	1.5	1.0
1816	100	100	0.02	-0.02	10	10	3	1.0	1	2.5	0.4
1817	100	100	0.02	-0.02	10	10	3	1.0	1	2.5	0.5
1818	100	100	0.02	-0.02	10	10	3	1.0	1	2.5	0.7
1819	100	100	0.02	-0.02	10	10	3	1.0	1	2.5	1.0
1820	100	100	0.02	-0.02	10	10	3	1.0	1	2.8	0.4
1821	100	100	0.02	-0.02	10	10	3	1.0	1	2.8	0.5
1822	100	100	0.02	-0.02	10	10	3	1.0	1	2.8	0.7
1823	100	100	0.02	-0.02	10	10	3	1.0	1	2.8	1.0
1824	100	100	0.02	-0.02	25	25	1	1.0	0	1.5	0.4
1825	100	100	0.02	-0.02	25	25	1	1.0	0	1.5	0.5
1826	100	100	0.02	-0.02	25	25	1	1.0	0	1.5	0.7
1827	100	100	0.02	-0.02	25	25	1	1.0	0	1.5	1.0
1828	100	100	0.02	-0.02	25	25	1	1.0	0	2.5	0.4
1829	100	100	0.02	-0.02	25	25	1	1.0	0	2.5	0.5
1830	100	100	0.02	-0.02	25	25	1	1.0	0	2.5	0.7
1831	100	100	0.02	-0.02	25	25	1	1.0	0	2.5	1.0
1832	100	100	0.02	-0.02	25	25	1	1.0	0	2.8	0.4
1833	100	100	0.02	-0.02	25	25	1	1.0	0	2.8	0.5
1834	100	100	0.02	-0.02	25	25	1	1.0	0	2.8	0.7
1835	100	100	0.02	-0.02	25	25	1	1.0	0	2.8	1.0
1836	100	100	0.02	-0.02	25	25	1	1.0	1	1.5	0.4
1837	100	100	0.02	-0.02	25	25	1	1.0	1	1.5	0.5
1838	100	100	0.02	-0.02	25	25	1	1.0	1	1.5	0.7
1839	100	100	0.02	-0.02	25	25	1	1.0	1	1.5	1.0
1840	100	100	0.02	-0.02	25	25	1	1.0	1	2.5	0.4
1841	100	100	0.02	-0.02	25	25	1	1.0	1	2.5	0.5
1842	100	100	0.02	-0.02	25	25	1	1.0	1	2.5	0.7
1843	100	100	0.02	-0.02	25	25	1	1.0	1	2.5	1.0
1844	100	100	0.02	-0.02	25	25	1	1.0	1	2.8	0.4
1845	100	100	0.02	-0.02	25	25	1	1.0	1	2.8	0.5
1846	100	100	0.02	-0.02	25	25	1	1.0	1	2.8	0.7
1847	100	100	0.02	-0.02	25	25	1	1.0	1	2.8	1.0
1848	100	100	0.02	-0.02	25	25	2	1.0	0	1.5	0.4
1849	100	100	0.02	-0.02	25	25	2	1.0	0	1.5	0.5
1850	100	100	0.02	-0.02	25	25	2	1.0	0	1.5	0.7
1851	100	100	0.02	-0.02	25	25	2	1.0	0	1.5	1.0
1852	100	100	0.02	-0.02	25	25	2	1.0	0	2.5	0.4
1853	100	100	0.02	-0.02	25	25	2	1.0	0	2.5	0.5
1854	100	100	0.02	-0.02	25	25	2	1.0	0	2.5	0.7
1855	100	100	0.02	-0.02	25	25	2	1.0	0	2.5	1.0
1856	100	100	0.02	-0.02	25	25	2	1.0	0	2.8	0.4
1857	100	100	0.02	-0.02	25	25	2	1.0	0	2.8	0.5
1858	100	100	0.02	-0.02	25	25	2	1.0	0	2.8	0.7
1859	100	100	0.02	-0.02	25	25	2	1.0	0	2.8	1.0
1860	100	100	0.02	-0.02	25	25	2	1.0	1	1.5	0.4
1861	100	100	0.02	-0.02	25	25	2	1.0	1	1.5	0.5
1862	100	100	0.02	-0.02	25	25	2	1.0	1	1.5	0.7
1863	100	100	0.02	-0.02	25	25	2	1.0	1	1.5	1.0
1864	100	100	0.02	-0.02	25	25	2	1.0	1	2.5	0.4
1865	100	100	0.02	-0.02	25	25	2	1.0	1	2.5	0.5
1866	100	100	0.02	-0.02	25	25	2	1.0	1	2.5	0.7
1867	100	100	0.02	-0.02	25	25	2	1.0	1	2.5	1.0
1868	100	100	0.02	-0.02	25	25	2	1.0	1	2.8	0.4
1869	100	100	0.02	-0.02	25	25	2	1.0	1	2.8	0.5
1870	100	100	0.02	-0.02	25	25	2	1.0	1	2.8	0.7
1871	100	100	0.02	-0.02	25	25	2	1.0	1	2.8	1.0
1872	100	100	0.02	-0.02	25	25	3	0.8	0	1.5	0.4
1873	100	100	0.02	-0.02	25	25	3	0.8	0	1.5	0.5
1874	100	100	0.02	-0.02	25	25	3	0.8	0	1.5	0.7
1875	100	100	0.02	-0.02	25	25	3	0.8	0	1.5	1.0
1876	100	100	0.02	-0.02	25	25	3	0.8	0	2.5	0.4
1877	100	100	0.02	-0.02	25	25	3	0.8	0	2.5	0.5
1878	100	100	0.02	-0.02	25	25	3	0.8	0	2.5	0.7
1879	100	100	0.02	-0.02	25	25	3	0.8	0	2.5	1.0
1880	100	100	0.02	-0.02	25	25	3	0.8	0	2.8	0.4
1881	100	100	0.02	-0.02	25	25	3	0.8	0	2.8	0.5
1882	100	100	0.02	-0.02	25	25	3	0.8	0	2.8	0.7
1883	100	100	0.02	-0.02	25	25	3	0.8	0	2.8	1.0
1884	100	100	0.02	-0.02	25	25	3	0.8	1	1.5	0.4
1885	100	100	0.02	-0.02	25	25	3	0.8	1	1.5	0.5
1886	100	100	0.02	-0.02	25	25	3	0.8	1	1.5	0.7
1887	100	100	0.02	-0.02	25	25	3	0.8	1	1.5	1.0
1888	100	100	0.02	-0.02	25	25	3	0.8	1	2.5	0.4
1889	100	100	0.02	-0.02	25	25	3	0.8	1	2.5	0.5
1890	100	100	0.02	-0.02	25	25	3	0.8	1	2.5	0.7
1891	100	100	0.02	-0.02	25	25	3	0.8	1	2.5	1.0
1892	100	100	0.02	-0.02	25	25	3	0.8	1	2.8	0.4
1893	100	100	0.02	-0.02	25	25	3	0.8	1	2.8	0.5
1894	100	100	0.02	-0.02	25	25	3	0.8	1	2.8	0.7
1895	100	100	0.02	-0.02	25	25	3	0.8	1	2.8	1.0
1896	100	100	0.02	-0.02	25	25	3	1.0	0	1.5	0.4
1897	100	100	0.02	-0.02	25	25	3	1.0	0	1.5	0.5
1898	100	100	0.02	-0.02	25	25	3	1.0	0	1.5	0.7
1899	100	100	0.02	-0.02	25	25	3	1.0	0	1.5	1.0
1900	100	100	0.02	-0.02	25	25	3	1.0	0	2.5	0.4
1901	100	100	0.02	-0.02	25	25	3	1.0	0	2.5	0.5
1902	100	100	0.02	-0.02	25	25	3	1.0	0	2.5	0.7
1903	100	100	0.02	-0.02	25	25	3	1.0	0	2.5	1.0
1904	100	100	0.02	-0.02	25	25	3	1.0	0	2.8	0.4
1905	100	100	0.02	-0.02	25	25	3	1.0	0	2.8	0.5
